Timestamp,SourceIP,DestinationIP,Protocol,PacketLength,InfoPacket,Signature
2023-11-24 09:53:43.321964,172.16.1.135,172.16.1.134,dcerpc,338,172.16.1.135:445 -> 172.16.1.134:41513 dcerpc Length=338,172.16.1.135_172.16.1.134/dcerpc/Detect
2023-11-24 09:53:43.339348,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:41513 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.339350,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.339375,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:43711 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.342813,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.342814,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:41513 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.343253,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:41513 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.345386,172.16.1.134,172.16.1.135,smb,139,172.16.1.134:43711 -> 172.16.1.135:445 smb Length=139,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:53:43.345387,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:43711 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.347661,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:43711 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.347662,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.364325,172.16.1.134,172.16.1.135,smb2,278,172.16.1.134:43711 -> 172.16.1.135:445 smb2 Length=278,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.364770,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:43711 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.374793,172.16.1.134,172.16.1.135,ntlmssp,236,172.16.1.134:43711 -> 172.16.1.135:445 ntlmssp Length=236,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.375358,172.16.1.135,172.16.1.134,ntlmssp,279,172.16.1.135:445 -> 172.16.1.134:43711 ntlmssp Length=279,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:53:43.385564,172.16.1.134,172.16.1.135,ntlmssp,272,172.16.1.134:43711 -> 172.16.1.135:445 ntlmssp Length=272,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.386401,172.16.1.135,172.16.1.134,spnego,151,172.16.1.135:445 -> 172.16.1.134:43711 spnego Length=151,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.396492,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:43711 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.397420,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:43711 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.409340,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:43711 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.409809,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:43711 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.422372,172.16.1.134,172.16.1.135,smb2,214,172.16.1.134:43711 -> 172.16.1.135:445 smb2 Length=214,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.423505,172.16.1.135,172.16.1.134,smb2,222,172.16.1.135:445 -> 172.16.1.134:43711 smb2 Length=222,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.434122,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434126,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434127,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434128,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434128,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434129,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434130,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434130,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434131,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434131,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434167,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:43711 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.434167,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:43711 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.434167,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434168,172.16.1.134,172.16.1.135,tcp,1514,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=1514,172.16.1.134_172.16.1.135/tcp/Detect
2023-11-24 09:53:43.434169,172.16.1.134,172.16.1.135,data,1230,172.16.1.134:43711 -> 172.16.1.135:445 data Length=1230,172.16.1.134_172.16.1.135/data/Detect
2023-11-24 09:53:43.434170,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:43711 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.434993,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:43711 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.446267,172.16.1.134,172.16.1.135,smb2,158,172.16.1.134:43711 -> 172.16.1.135:445 smb2 Length=158,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.446847,172.16.1.135,172.16.1.134,smb2,194,172.16.1.135:445 -> 172.16.1.134:43711 smb2 Length=194,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.461157,172.16.1.134,172.16.1.135,smb2,138,172.16.1.134:43711 -> 172.16.1.135:445 smb2 Length=138,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.461460,172.16.1.135,172.16.1.134,smb2,138,172.16.1.135:445 -> 172.16.1.134:43711 smb2 Length=138,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.470844,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.473796,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:45409 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.473797,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:45409 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.475860,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:45409 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.476277,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:43711 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.478313,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:43711 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.480113,172.16.1.134,172.16.1.135,smb,139,172.16.1.134:45409 -> 172.16.1.135:445 smb Length=139,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:53:43.480114,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:45409 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.481910,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:45409 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.481911,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:45409 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.504143,172.16.1.134,172.16.1.135,smb2,278,172.16.1.134:45409 -> 172.16.1.135:445 smb2 Length=278,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.504408,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:45409 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.514884,172.16.1.134,172.16.1.135,ntlmssp,236,172.16.1.134:45409 -> 172.16.1.135:445 ntlmssp Length=236,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.515452,172.16.1.135,172.16.1.134,ntlmssp,279,172.16.1.135:445 -> 172.16.1.134:45409 ntlmssp Length=279,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:53:43.528538,172.16.1.134,172.16.1.135,ntlmssp,272,172.16.1.134:45409 -> 172.16.1.135:445 ntlmssp Length=272,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.529303,172.16.1.135,172.16.1.134,spnego,151,172.16.1.135:445 -> 172.16.1.134:45409 spnego Length=151,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.539965,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:45409 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.540573,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:45409 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.553019,172.16.1.134,172.16.1.135,smb2,262,172.16.1.134:45409 -> 172.16.1.135:445 smb2 Length=262,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.553664,172.16.1.135,172.16.1.134,smb2,143,172.16.1.135:445 -> 172.16.1.134:45409 smb2 Length=143,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.568515,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:45409 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.571488,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:46379 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.572428,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:46379 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.572429,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:46379 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.575217,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:45409 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.575218,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:45409 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.576913,172.16.1.134,172.16.1.135,smb,139,172.16.1.134:46379 -> 172.16.1.135:445 smb Length=139,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:53:43.576913,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:46379 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.578580,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:46379 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.582996,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:46379 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.599867,172.16.1.134,172.16.1.135,smb2,278,172.16.1.134:46379 -> 172.16.1.135:445 smb2 Length=278,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.600255,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:46379 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.621215,172.16.1.134,172.16.1.135,ntlmssp,236,172.16.1.134:46379 -> 172.16.1.135:445 ntlmssp Length=236,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.621914,172.16.1.135,172.16.1.134,ntlmssp,279,172.16.1.135:445 -> 172.16.1.134:46379 ntlmssp Length=279,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:53:43.634805,172.16.1.134,172.16.1.135,ntlmssp,272,172.16.1.134:46379 -> 172.16.1.135:445 ntlmssp Length=272,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.635651,172.16.1.135,172.16.1.134,spnego,151,172.16.1.135:445 -> 172.16.1.134:46379 spnego Length=151,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.646043,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:46379 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.646612,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:46379 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.657022,172.16.1.134,172.16.1.135,smb2,254,172.16.1.134:46379 -> 172.16.1.135:445 smb2 Length=254,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.658422,172.16.1.135,172.16.1.134,smb2,143,172.16.1.135:445 -> 172.16.1.134:46379 smb2 Length=143,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.658688,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:43944 -> 172.16.1.134:4444 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.659184,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:4444 -> 172.16.1.135:43944 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.659184,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:43944 -> 172.16.1.134:4444 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.661628,172.16.1.134,172.16.1.135,data,104,172.16.1.134:4444 -> 172.16.1.135:43944 data Length=104,172.16.1.134_172.16.1.135/data/Detect
2023-11-24 09:53:43.661629,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:43944 -> 172.16.1.134:4444 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.682909,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:46379 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.692047,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:34707 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.692219,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:34707 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.700614,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34707 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.701366,172.16.1.134,172.16.1.135,smb,139,172.16.1.134:34707 -> 172.16.1.135:445 smb Length=139,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:53:43.701874,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:34707 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.704161,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:34707 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.704556,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34707 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.722363,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:46379 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.724512,172.16.1.134,172.16.1.135,smb2,278,172.16.1.134:34707 -> 172.16.1.135:445 smb2 Length=278,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.724520,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:34707 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.732861,172.16.1.134,172.16.1.135,ntlmssp,236,172.16.1.134:34707 -> 172.16.1.135:445 ntlmssp Length=236,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.733460,172.16.1.135,172.16.1.134,ntlmssp,279,172.16.1.135:445 -> 172.16.1.134:34707 ntlmssp Length=279,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:53:43.750759,172.16.1.134,172.16.1.135,ntlmssp,272,172.16.1.134:34707 -> 172.16.1.135:445 ntlmssp Length=272,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:53:43.751579,172.16.1.135,172.16.1.134,spnego,151,172.16.1.135:445 -> 172.16.1.134:34707 spnego Length=151,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:53:43.761144,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:34707 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.761584,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:34707 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.773624,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:34707 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.773626,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:34707 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.787202,172.16.1.134,172.16.1.135,smb2,214,172.16.1.134:34707 -> 172.16.1.135:445 smb2 Length=214,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.788139,172.16.1.135,172.16.1.134,smb2,222,172.16.1.135:445 -> 172.16.1.134:34707 smb2 Length=222,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.800212,172.16.1.134,172.16.1.135,smb2,167,172.16.1.134:34707 -> 172.16.1.135:445 smb2 Length=167,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.800435,172.16.1.135,172.16.1.134,smb2,136,172.16.1.135:445 -> 172.16.1.134:34707 smb2 Length=136,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.813070,172.16.1.134,172.16.1.135,smb2,158,172.16.1.134:34707 -> 172.16.1.135:445 smb2 Length=158,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:53:43.813535,172.16.1.135,172.16.1.134,smb2,194,172.16.1.135:445 -> 172.16.1.134:34707 smb2 Length=194,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:53:43.824898,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34707 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:43.828531,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:34707 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:43.828719,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34707 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:44.683675,172.16.1.134,172.16.1.135,data,96,172.16.1.134:4444 -> 172.16.1.135:43944 data Length=96,172.16.1.134_172.16.1.135/data/Non-Detect
2023-11-24 09:53:44.683676,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:43944 -> 172.16.1.134:4444 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:53:44.683802,172.16.1.135,172.16.1.134,data,91,172.16.1.135:43944 -> 172.16.1.134:4444 data Length=91,172.16.1.135_172.16.1.134/data/Non-Detect
2023-11-24 09:53:44.684295,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:4444 -> 172.16.1.135:43944 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:53:46.398783,172.16.1.1,224.0.0.22,igmp,54,172.16.1.1: -> 224.0.0.22: igmp Length=54,172.16.1.1_224.0.0.22/igmp/Non-Detect
2023-11-24 09:53:46.432534,172.16.1.1,224.0.0.22,igmp,54,172.16.1.1: -> 224.0.0.22: igmp Length=54,172.16.1.1_224.0.0.22/igmp/Non-Detect
2023-11-24 09:53:46.432899,172.16.1.1,224.0.0.22,igmp,54,172.16.1.1: -> 224.0.0.22: igmp Length=54,172.16.1.1_224.0.0.22/igmp/Non-Detect
2023-11-24 09:53:46.433127,172.16.1.1,224.0.0.22,igmp,54,172.16.1.1: -> 224.0.0.22: igmp Length=54,172.16.1.1_224.0.0.22/igmp/Non-Detect
2023-11-24 09:53:46.434661,172.16.1.1,224.0.0.251,mdns,70,172.16.1.1:5353 -> 224.0.0.251:5353 mdns Length=70,172.16.1.1_224.0.0.251/mdns/Non-Detect
2023-11-24 09:53:46.436638,172.16.1.1,224.0.0.251,mdns,108,172.16.1.1:5353 -> 224.0.0.251:5353 mdns Length=108,172.16.1.1_224.0.0.251/mdns/Detect
2023-11-24 09:53:46.436786,172.16.1.1,224.0.0.251,mdns,70,172.16.1.1:5353 -> 224.0.0.251:5353 mdns Length=70,172.16.1.1_224.0.0.251/mdns/Non-Detect
2023-11-24 09:53:46.438766,172.16.1.1,224.0.0.251,mdns,108,172.16.1.1:5353 -> 224.0.0.251:5353 mdns Length=108,172.16.1.1_224.0.0.251/mdns/Detect
2023-11-24 09:53:46.853073,172.16.1.1,224.0.0.22,igmp,54,172.16.1.1: -> 224.0.0.22: igmp Length=54,172.16.1.1_224.0.0.22/igmp/Non-Detect
2023-11-24 09:53:49.897036,172.16.1.134,172.16.1.135,data,67,172.16.1.134:4444 -> 172.16.1.135:43944 data Length=67,172.16.1.134_172.16.1.135/data/Non-Detect
2023-11-24 09:53:49.934515,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:43944 -> 172.16.1.134:4444 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:54:30.364215,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:4444 -> 172.16.1.135:43944 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:54:30.364821,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:46379 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:54:30.364822,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:43944 -> 172.16.1.134:4444 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:54:30.364822,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:46379 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
